proteinID,Multiplex,Symbol,Uniprot,OlinkRef,Fluid,percent missing values,mean_NPX,Intraplate CV,Interplate CV,Short term biotemporal CV,Long term biotemporal CV,plasma CSF correlation
IMMUNO-ONCOLOGY_PDCD1_Q15116_OID00791,IMMUNO-ONCOLOGY,PDCD1,Q15116,OID00791,CSF,19.148936170212767,NA,NA,NA,12.12301530831852,NA,0.6469026077362676
IMMUNO-ONCOLOGY_PDCD1_Q15116_OID00791,IMMUNO-ONCOLOGY,PDCD1,Q15116,OID00791,plasma,0,4.494884166666667,2.864488213223389,4.1166919619717,4.951572549402703,5.471079883211689,0.6469026077362676
IMMUNO-ONCOLOGY_PDGF subunit B_P01127_OID00790,IMMUNO-ONCOLOGY,PDGF subunit B,P01127,OID00790,plasma,0,11.443841944444445,0.8001627143484449,2.5686328310477586,7.790362689982342,2.934414311187077,-0.22603406678859783
IMMUNO-ONCOLOGY_PDGF subunit B_P01127_OID00790,IMMUNO-ONCOLOGY,PDGF subunit B,P01127,OID00790,CSF,0,NA,NA,NA,11.3496163679434,NA,-0.22603406678859783
IMMUNO-ONCOLOGY_PGF_P49763_OID00762,IMMUNO-ONCOLOGY,PGF,P49763,OID00762,CSF,0,NA,NA,NA,1.4607293745252574,NA,0.4013924339470634
IMMUNO-ONCOLOGY_PGF_P49763_OID00762,IMMUNO-ONCOLOGY,PGF,P49763,OID00762,plasma,0,8.636392777777777,1.0474589162837318,1.4358400820711377,2.15163855048841,1.6668864276853355,0.4013924339470634
IMMUNO-ONCOLOGY_PTN_P21246_OID00823,IMMUNO-ONCOLOGY,PTN,P21246,OID00823,plasma,0,3.8307455555555556,4.468224793370398,5.626284886583452,9.774527608275003,6.588856226022941,0.36469314832222216
IMMUNO-ONCOLOGY_PTN_P21246_OID00823,IMMUNO-ONCOLOGY,PTN,P21246,OID00823,CSF,0,NA,NA,NA,6.652773211498341,NA,0.36469314832222216
IMMUNO-ONCOLOGY_TIE2_Q02763_OID00754,IMMUNO-ONCOLOGY,TIE2,Q02763,OID00754,plasma,0,8.628500277777778,0.97029988979815,1.370217250548644,1.7029645073481465,1.3802681055470678,0.29489310634271365
IMMUNO-ONCOLOGY_TIE2_Q02763_OID00754,IMMUNO-ONCOLOGY,TIE2,Q02763,OID00754,CSF,0,NA,NA,NA,5.81262805233709,NA,0.29489310634271365
IMMUNO-ONCOLOGY_TNF_P01375_OID00838,IMMUNO-ONCOLOGY,TNF,P01375,OID00838,plasma,86.57407407407408,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_TNF_P01375_OID05554,IMMUNO-ONCOLOGY,TNF,P01375,OID05554,CSF,76.59574468085107,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_TNF_P01375_OID05554,IMMUNO-ONCOLOGY,TNF,P01375,OID05554,plasma,0,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_TNFRSF12A_Q9NP84_OID00810,IMMUNO-ONCOLOGY,TNFRSF12A,Q9NP84,OID00810,CSF,0,NA,NA,NA,4.413821760998723,NA,-0.03934981011124979
IMMUNO-ONCOLOGY_TNFRSF12A_Q9NP84_OID00810,IMMUNO-ONCOLOGY,TNFRSF12A,Q9NP84,OID00810,plasma,0,6.559590277777778,1.1741974699354285,2.7155105957124603,5.1762046165091204,2.8535128631537625,-0.03934981011124979
IMMUNO-ONCOLOGY_TNFRSF21_O75509_OID00818,IMMUNO-ONCOLOGY,TNFRSF21,O75509,OID00818,plasma,0,9.046731388888889,0.6710916756494888,0.823802132349079,1.3749583794809968,0.9052995385296079,0.005243659456959419
IMMUNO-ONCOLOGY_TNFRSF21_O75509_OID00818,IMMUNO-ONCOLOGY,TNFRSF21,O75509,OID00818,CSF,0,NA,NA,NA,0.7732402451070901,NA,0.005243659456959419
IMMUNO-ONCOLOGY_TNFRSF4_P43489_OID00819,IMMUNO-ONCOLOGY,TNFRSF4,P43489,OID00819,CSF,0,NA,NA,NA,5.327749947513658,NA,0.3021876448017286
IMMUNO-ONCOLOGY_TNFRSF4_P43489_OID00819,IMMUNO-ONCOLOGY,TNFRSF4,P43489,OID00819,plasma,0,4.806533888888889,1.865510751978107,3.1736888797189056,3.6312925344739555,4.033354231033919,0.3021876448017286
IMMUNO-ONCOLOGY_TNFRSF9_Q07011_OID00753,IMMUNO-ONCOLOGY,TNFRSF9,Q07011,OID00753,CSF,0,NA,NA,NA,7.452824829380427,NA,0.4191228505560622
IMMUNO-ONCOLOGY_TNFRSF9_Q07011_OID00753,IMMUNO-ONCOLOGY,TNFRSF9,Q07011,OID00753,plasma,0,6.345323055555555,1.0293754817147978,2.0338318835795386,2.7343587870260664,2.5074346564438192,0.4191228505560622
IMMUNO-ONCOLOGY_TNFSF14_O43557_OID00787,IMMUNO-ONCOLOGY,TNFSF14,O43557,OID00787,CSF,0,NA,NA,NA,28.180504720931843,NA,0.4252003778785923
IMMUNO-ONCOLOGY_TNFSF14_O43557_OID00787,IMMUNO-ONCOLOGY,TNFSF14,O43557,OID00787,plasma,0,5.728670833333333,1.9020970515065283,9.011394983166792,10.500712127884254,6.449894944890695,0.4252003778785923
IMMUNO-ONCOLOGY_TRAIL_P50591_OID00769,IMMUNO-ONCOLOGY,TRAIL,P50591,OID00769,CSF,0,NA,NA,NA,7.277694600445786,NA,0.25009690339193236
IMMUNO-ONCOLOGY_TRAIL_P50591_OID00769,IMMUNO-ONCOLOGY,TRAIL,P50591,OID00769,plasma,0,8.302720555555556,0.8260209395465681,1.477960283828284,1.931921731601457,1.6087980632264982,0.25009690339193236
IMMUNO-ONCOLOGY_TWEAK_O43508_OID00789,IMMUNO-ONCOLOGY,TWEAK,O43508,OID00789,CSF,0,NA,NA,NA,0.6841166695116707,NA,0.5570841656279685
IMMUNO-ONCOLOGY_TWEAK_O43508_OID00789,IMMUNO-ONCOLOGY,TWEAK,O43508,OID00789,plasma,0,9.541443055555556,1.0218041014281638,1.37758742559569,2.075841205547105,1.671789259008266,0.5570841656279685
IMMUNO-ONCOLOGY_VEGFA_P15692_OID00832,IMMUNO-ONCOLOGY,VEGFA,P15692,OID00832,plasma,0,8.76594388888889,1.1042500428222009,1.037695022200765,2.8247998368021667,2.0555366786664924,0.1676314463565551
IMMUNO-ONCOLOGY_VEGFA_P15692_OID00832,IMMUNO-ONCOLOGY,VEGFA,P15692,OID00832,CSF,0,NA,NA,NA,1.8014768433730795,NA,0.1676314463565551
IMMUNO-ONCOLOGY_VEGFC_P49767_OID00784,IMMUNO-ONCOLOGY,VEGFC,P49767,OID00784,plasma,0.4629629629629629,1.9086186111111112,10.184657114161855,38.6860508953876,NA,26.968712722471818,NA
IMMUNO-ONCOLOGY_VEGFR-2_P35968_OID00780,IMMUNO-ONCOLOGY,VEGFR-2,P35968,OID00780,CSF,0,NA,NA,NA,2.6185728943301436,NA,-0.2600895489733309
IMMUNO-ONCOLOGY_VEGFR-2_P35968_OID00780,IMMUNO-ONCOLOGY,VEGFR-2,P35968,OID00780,plasma,0,7.556761111111111,0.7149638913453271,1.00355842143251,1.1391899763168034,1.2560977287876764,-0.2600895489733309
INFLAMMATION_4E-BP1_Q13541_OID00536,INFLAMMATION,4E-BP1,Q13541,OID00536,plasma,0,10.004881944444445,1.1206742447055917,5.084978662303826,9.19739756411698,4.865820814764879,-0.403333972383444
INFLAMMATION_4E-BP1_Q13541_OID00536,INFLAMMATION,4E-BP1,Q13541,OID00536,CSF,0,NA,NA,NA,26.192446815974556,NA,-0.403333972383444
INFLAMMATION_ADA_P00813_OID00560,INFLAMMATION,ADA,P00813,OID00560,CSF,0,NA,NA,NA,3.2597663105294106,NA,0.01985327093951044
INFLAMMATION_ADA_P00813_OID00560,INFLAMMATION,ADA,P00813,OID00560,plasma,0,6.635626111111111,1.8716007197001,3.8029334921397324,3.840966592172745,3.3015353128954548,0.01985327093951044
INFLAMMATION_ARTN_Q5T4W7_OID00526,INFLAMMATION,ARTN,Q5T4W7,OID00526,plasma,63.095238095238095,NA,NA,NA,NA,NA,NA
INFLAMMATION_ARTN_Q5T4W7_OID00526,INFLAMMATION,ARTN,Q5T4W7,OID00526,CSF,27.659574468085108,NA,NA,NA,NA,NA,NA
INFLAMMATION_AXIN1_O15169_OID00487,INFLAMMATION,AXIN1,O15169,OID00487,CSF,100,NA,NA,NA,NA,NA,NA
INFLAMMATION_AXIN1_O15169_OID00487,INFLAMMATION,AXIN1,O15169,OID00487,plasma,0,6.741855277777778,2.0015289330167096,11.00494201683567,35.850784890943466,10.283422987033493,NA
INFLAMMATION_Beta-NGF_P01138_OID00519,INFLAMMATION,Beta-NGF,P01138,OID00519,CSF,89.36170212765957,NA,NA,NA,NA,NA,NA
INFLAMMATION_Beta-NGF_P01138_OID00519,INFLAMMATION,Beta-NGF,P01138,OID00519,plasma,31.150793650793652,NA,NA,NA,NA,NA,NA
INFLAMMATION_CASP-8_Q14790_OID00550,INFLAMMATION,CASP-8,Q14790,OID00550,CSF,89.36170212765957,NA,NA,NA,NA,NA,NA
INFLAMMATION_CASP-8_Q14790_OID00550,INFLAMMATION,CASP-8,Q14790,OID00550,plasma,0,3.8075875,2.951105583740079,10.032630618413451,18.26122613789923,12.145614653687542,NA
INFLAMMATION_CCL11_P51671_OID00505,INFLAMMATION,CCL11,P51671,OID00505,CSF,2.127659574468085,NA,NA,NA,24.17153666675663,NA,0.10201677054244111
INFLAMMATION_CCL11_P51671_OID00505,INFLAMMATION,CCL11,P51671,OID00505,plasma,0,7.17002,1.1138317187677784,1.41348625249111,3.079073848644025,2.8102237727382913,0.10201677054244111
INFLAMMATION_CCL19_Q99731_OID00513,INFLAMMATION,CCL19,Q99731,OID00513,plasma,0,9.161139166666667,1.0412930639932048,2.395240833567577,2.251158381497593,3.3129405045400397,0.6016146090595598
INFLAMMATION_CCL19_Q99731_OID00513,INFLAMMATION,CCL19,Q99731,OID00513,CSF,0,NA,NA,NA,7.721383814196614,NA,0.6016146090595598
INFLAMMATION_CCL20_P78556_OID00556,INFLAMMATION,CCL20,P78556,OID00556,CSF,68.08510638297872,NA,NA,NA,16.171655126846396,NA,NA
INFLAMMATION_CCL20_P78556_OID00556,INFLAMMATION,CCL20,P78556,OID00556,plasma,0,6.427496666666666,1.7745576644303984,3.1716006918442075,8.8597855457675,6.657992148213913,NA
INFLAMMATION_CCL23_P55773_OID00530,INFLAMMATION,CCL23,P55773,OID00530,CSF,0,NA,NA,NA,9.468771348529387,NA,-0.2588207171379322
INFLAMMATION_CCL23_P55773_OID00530,INFLAMMATION,CCL23,P55773,OID00530,plasma,0,9.773103333333333,1.0618858620507974,2.0444748896717173,1.7964894028620535,1.9378749105980455,-0.2588207171379322
INFLAMMATION_CCL25_O15444_OID00551,INFLAMMATION,CCL25,O15444,OID00551,CSF,0,NA,NA,NA,17.8265805644532,NA,0.41036140438116414
INFLAMMATION_CCL25_O15444_OID00551,INFLAMMATION,CCL25,O15444,OID00551,plasma,0,6.691382222222222,1.2429473959863557,2.3249318076421277,2.999903978189149,2.59970233974424,0.41036140438116414
INFLAMMATION_CCL28_Q9NRJ3_OID00539,INFLAMMATION,CCL28,Q9NRJ3,OID00539,plasma,0,2.508478888888889,6.168495344556465,5.531733442262056,7.360902895219157,5.800851836096367,0.007484774327516581
INFLAMMATION_CCL28_Q9NRJ3_OID00539,INFLAMMATION,CCL28,Q9NRJ3,OID00539,CSF,17.02127659574468,NA,NA,NA,33.930707741680024,NA,0.007484774327516581
INFLAMMATION_CCL3_P10147_OID00532,INFLAMMATION,CCL3,P10147,OID00532,CSF,0,NA,NA,NA,9.874285588718259,NA,0.6873354909685784
INFLAMMATION_CCL3_P10147_OID00532,INFLAMMATION,CCL3,P10147,OID00532,plasma,0,4.963851388888889,1.9843535456172068,3.8664883057123522,5.345819869351968,4.11822411026748,0.6873354909685784
INFLAMMATION_CCL4_P13236_OID00498,INFLAMMATION,CCL4,P13236,OID00498,plasma,0,6.046962777777778,1.6074118843205631,4.325475336359295,4.06370984456304,4.38118613199403,0.6540443065568896
INFLAMMATION_CCL4_P13236_OID00498,INFLAMMATION,CCL4,P13236,OID00498,CSF,0,NA,NA,NA,7.455578652275279,NA,0.6540443065568896
INFLAMMATION_CD244_Q9BZW8_OID00477,INFLAMMATION,CD244,Q9BZW8,OID00477,plasma,0,8.330633888888888,1.7671523270811513,3.6240027626425664,1.9618079116251168,2.6036079606676292,-0.06088244003959037
INFLAMMATION_CD244_Q9BZW8_OID00477,INFLAMMATION,CD244,Q9BZW8,OID00477,CSF,0,NA,NA,NA,6.461837424936488,NA,-0.06088244003959037
INFLAMMATION_CD40_P25942_OID00542,INFLAMMATION,CD40,P25942,OID00542,CSF,0,NA,NA,NA,1.2437216678953684,NA,-0.030228084755586217
INFLAMMATION_CD40_P25942_OID00542,INFLAMMATION,CD40,P25942,OID00542,plasma,0,12.783985,0.8293742543768787,2.6119452768223033,1.5368798957695313,1.8143585899802401,-0.030228084755586217
INFLAMMATION_CD5_P06127_OID00531,INFLAMMATION,CD5,P06127,OID00531,plasma,0,5.468031111111111,1.8229819358662354,2.1526907248091516,4.234479279314605,3.8189130843873813,-0.1135094940196574
INFLAMMATION_CD5_P06127_OID00531,INFLAMMATION,CD5,P06127,OID00531,CSF,0,NA,NA,NA,15.618591270278431,NA,-0.1135094940196574
INFLAMMATION_CD6_P30203_OID00499,INFLAMMATION,CD6,P30203,OID00499,plasma,0,6.3095316666666665,1.4097932018195731,2.38794267919129,4.184689816575194,2.9875333605414873,0.023861708928015778
INFLAMMATION_CD6_P30203_OID00499,INFLAMMATION,CD6,P30203,OID00499,CSF,17.02127659574468,NA,NA,NA,64.59689747962854,NA,0.023861708928015778
INFLAMMATION_CD8A_P01732_OID05124,INFLAMMATION,CD8A,P01732,OID05124,plasma,0,10.776133611111112,1.0188768441099638,1.997951344365148,1.7557852986939566,2.5236457907433114,0.1591393631477296
INFLAMMATION_CD8A_P01732_OID05124,INFLAMMATION,CD8A,P01732,OID05124,CSF,0,NA,NA,NA,4.583615664051518,NA,0.1591393631477296
INFLAMMATION_CDCP1_Q9H5V8_OID00476,INFLAMMATION,CDCP1,Q9H5V8,OID00476,CSF,0,NA,NA,NA,2.978171772055379,NA,0.31293539918074736
INFLAMMATION_CDCP1_Q9H5V8_OID00476,INFLAMMATION,CDCP1,Q9H5V8,OID00476,plasma,0,4.175825277777777,2.801348465098809,3.7779877181003645,5.030380229916737,4.163446371949992,0.31293539918074736
INFLAMMATION_CSF-1_P09603_OID00562,INFLAMMATION,CSF-1,P09603,OID00562,plasma,0,10.422249444444445,0.6117213730687382,0.6402896279064526,0.8943239566161005,1.0599454489996272,0.37729092522908697
INFLAMMATION_CSF-1_P09603_OID00562,INFLAMMATION,CSF-1,P09603,OID00562,CSF,0,NA,NA,NA,1.048081009317911,NA,0.37729092522908697
INFLAMMATION_CST5_P28325_OID00491,INFLAMMATION,CST5,P28325,OID00491,CSF,0,NA,NA,NA,1.0416248259937275,NA,0.1999290959734818
INFLAMMATION_CST5_P28325_OID00491,INFLAMMATION,CST5,P28325,OID00491,plasma,0,5.4733825,0.9759737055805396,2.041077056460949,3.5960153548256293,2.326843623664796,0.1999290959734818
INFLAMMATION_CX3CL1_P78423_OID00552,INFLAMMATION,CX3CL1,P78423,OID00552,plasma,0,6.615443333333333,1.7856801467194368,1.7550808313844084,2.6975505643787008,2.665723340894188,0.5364724609212176
INFLAMMATION_CX3CL1_P78423_OID00552,INFLAMMATION,CX3CL1,P78423,OID00552,CSF,0,NA,NA,NA,10.061340015261932,NA,0.5364724609212176
INFLAMMATION_CXCL1_P09341_OID00496,INFLAMMATION,CXCL1,P09341,OID00496,CSF,0,NA,NA,NA,2.6198576178277815,NA,-0.07043773993900795
INFLAMMATION_CXCL1_P09341_OID00496,INFLAMMATION,CXCL1,P09341,OID00496,plasma,0,10.728451388888889,0.8727948932435354,3.4920557864310706,7.228584601300663,5.559369365123721,-0.07043773993900795
INFLAMMATION_CXCL10_P02778_OID00535,INFLAMMATION,CXCL10,P02778,OID00535,plasma,0,9.530306111111111,1.1789663883811001,3.093131120436147,4.431849438130086,4.201951597937073,0.5050978055883505
INFLAMMATION_CXCL10_P02778_OID00535,INFLAMMATION,CXCL10,P02778,OID00535,CSF,0,NA,NA,NA,4.799028727933836,NA,0.5050978055883505
INFLAMMATION_CXCL11_O14625_OID00486,INFLAMMATION,CXCL11,O14625,OID00486,CSF,0,NA,NA,NA,13.696504851771198,NA,0.4470964887003107
INFLAMMATION_CXCL11_O14625_OID00486,INFLAMMATION,CXCL11,O14625,OID00486,plasma,0,8.184895833333334,1.5863637573211236,4.143345615659915,4.502321533309149,5.496129855186796,0.4470964887003107
INFLAMMATION_CXCL5_P42830_OID00520,INFLAMMATION,CXCL5,P42830,OID00520,plasma,0,12.781698055555555,0.7448487636598583,4.381967599443245,7.55284121813611,6.092673621581524,-0.06780827656114762
INFLAMMATION_CXCL5_P42830_OID00520,INFLAMMATION,CXCL5,P42830,OID00520,CSF,0,NA,NA,NA,6.5551183934709165,NA,-0.06780827656114762
INFLAMMATION_CXCL6_P80162_OID00534,INFLAMMATION,CXCL6,P80162,OID00534,CSF,0,NA,NA,NA,14.926649154847325,NA,-0.4226119583985576
INFLAMMATION_CXCL6_P80162_OID00534,INFLAMMATION,CXCL6,P80162,OID00534,plasma,0,10.098846111111111,1.3497721773397808,4.158454218531915,4.754843708217744,4.665971892535013,-0.4226119583985576
INFLAMMATION_CXCL9_Q07325_OID00490,INFLAMMATION,CXCL9,Q07325,OID00490,plasma,0,7.7438825,0.9638660359781874,2.6188423160436334,3.360427246680782,4.351223873525317,0.7991964197066945
INFLAMMATION_CXCL9_Q07325_OID00490,INFLAMMATION,CXCL9,Q07325,OID00490,CSF,0,NA,NA,NA,6.885850530018123,NA,0.7991964197066945
INFLAMMATION_DNER_Q8NFT8_OID01213,INFLAMMATION,DNER,Q8NFT8,OID01213,CSF,0,NA,NA,NA,0.6175796941516081,NA,0.1940114991417792
INFLAMMATION_DNER_Q8NFT8_OID01213,INFLAMMATION,DNER,Q8NFT8,OID01213,plasma,0,9.655816666666666,0.775559327402317,0.8009510170437278,0.9631236474713444,1.0825878351536262,0.1940114991417792
INFLAMMATION_EN-RAGE_P80511_OID00541,INFLAMMATION,EN-RAGE,P80511,OID00541,plasma,0,2.716333611111111,5.01593456317335,7.394753691047184,27.27225203690176,14.741891609331315,0.04460542336679652
INFLAMMATION_EN-RAGE_P80511_OID00541,INFLAMMATION,EN-RAGE,P80511,OID00541,CSF,8.51063829787234,NA,NA,NA,14.800959495849064,NA,0.04460542336679652
INFLAMMATION_FGF-19_O95750_OID00545,INFLAMMATION,FGF-19,O95750,OID00545,plasma,0,8.636324722222222,1.1710845252204511,2.4903198449499215,7.085384112659097,7.140948188803626,0.16223128324530559
INFLAMMATION_FGF-19_O95750_OID00545,INFLAMMATION,FGF-19,O95750,OID00545,CSF,0,NA,NA,NA,4.984157062440727,NA,0.16223128324530559
INFLAMMATION_FGF-21_Q9NSA1_OID00512,INFLAMMATION,FGF-21,Q9NSA1,OID00512,plasma,0,5.7401494444444445,1.4467825145601025,6.546898099950442,8.953805921216917,6.962708125118097,0.33210621771885945
INFLAMMATION_FGF-21_Q9NSA1_OID00512,INFLAMMATION,FGF-21,Q9NSA1,OID00512,CSF,0,NA,NA,NA,30.207518686112195,NA,0.33210621771885945
INFLAMMATION_FGF-23_Q9GZV9_OID00507,INFLAMMATION,FGF-23,Q9GZV9,OID00507,CSF,31.914893617021278,NA,NA,NA,17.87906182361377,NA,NA
INFLAMMATION_FGF-23_Q9GZV9_OID00507,INFLAMMATION,FGF-23,Q9GZV9,OID00507,plasma,0,2.6854275,4.430621141074629,6.120774090624601,10.286610904909265,7.383611188344169,NA
INFLAMMATION_FGF-5_P12034_OID00509,INFLAMMATION,FGF-5,P12034,OID00509,CSF,0,NA,NA,NA,2.774643508469476,NA,0.24502469588606315
INFLAMMATION_FGF-5_P12034_OID00509,INFLAMMATION,FGF-5,P12034,OID00509,plasma,0.1984126984126984,1.332111111111111,7.282165534699057,7.242776491096261,14.149505503303521,6.582806503952034,0.24502469588606315
INFLAMMATION_Flt3L_P49771_OID00533,INFLAMMATION,Flt3L,P49771,OID00533,plasma,0,9.986223333333333,1.0013200235138475,1.6241405710268904,2.001832115512771,1.8261706640195123,0.1937428509566499
INFLAMMATION_Flt3L_P49771_OID00533,INFLAMMATION,Flt3L,P49771,OID00533,CSF,0,NA,NA,NA,1.2903000222765368,NA,0.1937428509566499
INFLAMMATION_GDNF_P39905_OID00475,INFLAMMATION,GDNF,P39905,OID00475,CSF,100,NA,NA,NA,NA,NA,NA
INFLAMMATION_GDNF_P39905_OID00475,INFLAMMATION,GDNF,P39905,OID00475,plasma,0,3.2318519444444447,5.7183305347414235,4.756584391620971,9.28524431085015,5.522668970575895,NA
INFLAMMATION_HGF_P14210_OID00522,INFLAMMATION,HGF,P14210,OID00522,plasma,0,9.414839722222222,1.04413729381084,1.6194837210250073,1.8806546804804385,2.3610786146791445,0.48725488552021656
INFLAMMATION_HGF_P14210_OID00522,INFLAMMATION,HGF,P14210,OID00522,CSF,0,NA,NA,NA,1.6578530980149357,NA,0.48725488552021656
INFLAMMATION_IFN-gamma_P01579_OID05547,INFLAMMATION,IFN-gamma,P01579,OID05547,CSF,42.5531914893617,NA,NA,NA,15.434348594834436,NA,NA
INFLAMMATION_IFN-gamma_P01579_OID05547,INFLAMMATION,IFN-gamma,P01579,OID05547,plasma,0,6.336875555555555,2.556890139716031,3.862274390205784,11.631269420912064,6.705679436492349,NA
INFLAMMATION_IL-1 alpha_P01583_OID00493,INFLAMMATION,IL-1 alpha,P01583,OID00493,plasma,98.61111111111111,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-1 alpha_P01583_OID00493,INFLAMMATION,IL-1 alpha,P01583,OID00493,CSF,87.2340425531915,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-10RA_Q13651_OID00508,INFLAMMATION,IL-10RA,Q13651,OID00508,CSF,93.61702127659575,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-10RA_Q13651_OID00508,INFLAMMATION,IL-10RA,Q13651,OID00508,plasma,5.753968253968254,1.347876,6.761181933350211,9.29186013185277,9.953977857227498,13.887708030394764,NA
INFLAMMATION_IL-10RB_Q08334_OID00515,INFLAMMATION,IL-10RB,Q08334,OID00515,plasma,0,6.4323347222222225,1.8356873921672106,1.4167734835537418,2.4503969880328333,2.311162596668928,-0.1099029838633163
INFLAMMATION_IL-10RB_Q08334_OID00515,INFLAMMATION,IL-10RB,Q08334,OID00515,CSF,0,NA,NA,NA,3.8021852016662807,NA,-0.1099029838633163
INFLAMMATION_IL-12B_P29460_OID00523,INFLAMMATION,IL-12B,P29460,OID00523,plasma,0,6.411991944444445,1.3580943649911412,3.4395359834050154,2.8177371126800415,4.359690363021888,0.20476250605054067
INFLAMMATION_IL-12B_P29460_OID00523,INFLAMMATION,IL-12B,P29460,OID00523,CSF,0,NA,NA,NA,11.916523766477868,NA,0.20476250605054067
INFLAMMATION_IL-15RA_Q13261_OID00514,INFLAMMATION,IL-15RA,Q13261,OID00514,CSF,72.3404255319149,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-15RA_Q13261_OID00514,INFLAMMATION,IL-15RA,Q13261,OID00514,plasma,0.1984126984126984,2.0344891666666665,4.660358657296004,6.560383162105547,10.587710662993826,5.835050883677986,NA
INFLAMMATION_IL-17A_Q16552_OID00485,INFLAMMATION,IL-17A,Q16552,OID00485,plasma,3.571428571428571,2.8813267647058822,3.8368266913323654,7.192242762676629,21.453412512844636,11.473473416764566,NA
INFLAMMATION_IL-17A_Q16552_OID00485,INFLAMMATION,IL-17A,Q16552,OID00485,CSF,65.95744680851064,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-17C_Q9P0M4_OID00483,INFLAMMATION,IL-17C,Q9P0M4,OID00483,CSF,85.1063829787234,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-17C_Q9P0M4_OID00483,INFLAMMATION,IL-17C,Q9P0M4,OID00483,plasma,11.904761904761903,3.0842957692307693,5.4095111247119565,6.674811485577986,11.011786191140269,15.427922828221837,NA
INFLAMMATION_IL-18R1_Q13478_OID00517,INFLAMMATION,IL-18R1,Q13478,OID00517,plasma,0,9.07436,0.78937935872938,1.436882759539733,1.5872763312035758,1.46089234180472,0.2806675810698326
INFLAMMATION_IL-18R1_Q13478_OID00517,INFLAMMATION,IL-18R1,Q13478,OID00517,CSF,0,NA,NA,NA,3.8944941023000768,NA,0.2806675810698326
INFLAMMATION_IL-20_Q9NYY1_OID00537,INFLAMMATION,IL-20,Q9NYY1,OID00537,CSF,100,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-20_Q9NYY1_OID00537,INFLAMMATION,IL-20,Q9NYY1,OID00537,plasma,63.29365079365079,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-20RA_Q9UHF4_OID00489,INFLAMMATION,IL-20RA,Q9UHF4,OID00489,plasma,2.380952380952381,1.7225225,8.640808163799,7.565841263135149,13.050427657472286,11.206238715638548,-0.31067544143808823
INFLAMMATION_IL-20RA_Q9UHF4_OID00489,INFLAMMATION,IL-20RA,Q9UHF4,OID00489,CSF,4.25531914893617,NA,NA,NA,19.902275256276155,NA,-0.31067544143808823
INFLAMMATION_IL-22 RA1_Q8N6P7_OID00516,INFLAMMATION,IL-22 RA1,Q8N6P7,OID00516,plasma,66.66666666666666,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-22 RA1_Q8N6P7_OID00516,INFLAMMATION,IL-22 RA1,Q8N6P7,OID00516,CSF,91.48936170212765,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-24_Q13007_OID00524,INFLAMMATION,IL-24,Q13007,OID00524,CSF,93.61702127659575,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-24_Q13007_OID00524,INFLAMMATION,IL-24,Q13007,OID00524,plasma,61.904761904761905,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-2RB_P14784_OID00492,INFLAMMATION,IL-2RB,P14784,OID00492,CSF,100,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL-2RB_P14784_OID00492,INFLAMMATION,IL-2RB,P14784,OID00492,plasma,41.46825396825397,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL10_P22301_OID00528,INFLAMMATION,IL10,P22301,OID00528,plasma,0,4.6119127777777775,2.826035966955708,2.85058367503235,6.228205180083359,5.107408688825362,NA
INFLAMMATION_IL10_P22301_OID00528,INFLAMMATION,IL10,P22301,OID00528,CSF,74.46808510638297,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL13_P35225_OID00525,INFLAMMATION,IL13,P35225,OID00525,CSF,100,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL13_P35225_OID00525,INFLAMMATION,IL13,P35225,OID00525,plasma,76.38888888888889,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL18_Q14116_OID00501,INFLAMMATION,IL18,Q14116,OID00501,CSF,0,NA,NA,NA,14.688919861856531,NA,0.3545643938811492
INFLAMMATION_IL18_Q14116_OID00501,INFLAMMATION,IL18,Q14116,OID00501,plasma,0,8.681248333333333,0.9445489324924444,1.9811567703565742,2.5040013927878992,2.557104384099725,0.3545643938811492
INFLAMMATION_IL2_P60568_OID00495,INFLAMMATION,IL2,P60568,OID00495,plasma,97.22222222222221,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL2_P60568_OID00495,INFLAMMATION,IL2,P60568,OID00495,CSF,97.87234042553192,NA,NA,NA,NA,NA,NA
INFLAMMATION_IL33_O95760_OID00543,INFLAMMATION,IL33,O95760,OID00543,CSF,100,NA,NA,NA,NA,NA,NA
